"row ID","Year","Tournament","Match","WriteStatus","WriteError"
"Row6283",2016,"Japan Open","denmark-thailand",1,
"Row6284",2016,"Japan Open","germany-india",1,
"Row6285",2016,"Japan Open","germany-india",1,
"Row6286",2016,"Japan Open","germany-india",1,
"Row6287",2016,"Japan Open","japan-thailand",1,
"Row6288",2016,"Japan Open","japan-thailand",1,
"Row6289",2016,"Japan Open","japan-thailand",1,
"Row6290",2016,"Japan Open","china-japan",1,
"Row6291",2016,"Japan Open","china-japan",1,
"Row6292",2016,"Japan Open","japan-japan",1,
"Row6293",2016,"Japan Open","japan-japan",1,
"Row6294",2016,"Japan Open","malaysia-germany",1,
"Row6295",2016,"Japan Open","malaysia-germany",1,
"Row6296",2016,"Japan Open","china-japan",1,
"Row6297",2016,"Japan Open","china-japan",1,
"Row6298",2016,"Japan Open","denmark-china",1,
"Row6299",2016,"Japan Open","denmark-china",1,
"Row6300",2016,"Japan Open","denmark-china",1,
"Row6301",2016,"Japan Open","china-indonesia",1,
"Row6302",2016,"Japan Open","china-indonesia",1,
"Row6303",2016,"Japan Open","china-indonesia",1,
"Row6304",2016,"Japan Open","korea-japan",1,
"Row6305",2016,"Japan Open","korea-japan",1,
"Row6306",2016,"Japan Open","korea-japan",1,
"Row6307",2016,"Japan Open","china-japan",1,
"Row6308",2016,"Japan Open","china-japan",1,
"Row6309",2016,"Japan Open","denmark-korea",1,
"Row6310",2016,"Japan Open","denmark-korea",1,
"Row6311",2016,"Japan Open","china-china",1,
"Row6312",2016,"Japan Open","china-china",1,
"Row6313",2016,"Japan Open","korea-malaysia",1,
"Row6314",2016,"Japan Open","korea-malaysia",1,
"Row6315",2016,"Japan Open","china-korea",1,
"Row6316",2016,"Japan Open","china-korea",1,
"Row6317",2016,"Japan Open","denmark-japan",1,
"Row6318",2016,"Japan Open","denmark-japan",1,
"Row6319",2016,"Japan Open","denmark-japan",1,
"Row6320",2016,"Japan Open","malaysia-denmark",1,
"Row6321",2016,"Japan Open","malaysia-denmark",1,
"Row6322",2016,"Japan Open","malaysia-denmark",1,
"Row6323",2016,"Japan Open","china-china",1,
"Row6324",2016,"Japan Open","china-china",1,
"Row6325",2016,"Japan Open","china-china",1,
"Row6326",2016,"Japan Open","china-korea",1,
"Row6327",2016,"Japan Open","china-korea",1,
"Row6328",2016,"Korea Open","korea-chinesetaipei",1,
"Row6329",2016,"Korea Open","korea-chinesetaipei",1,
"Row6330",2016,"Korea Open","china-england",1,
"Row6331",2016,"Korea Open","china-england",1,
"Row6332",2016,"Korea Open","china-england",1,
"Row6333",2016,"Korea Open","denmark-malaysia",1,
"Row6334",2016,"Korea Open","denmark-malaysia",1,
"Row6335",2016,"Korea Open","japan-korea",1,
"Row6336",2016,"Korea Open","japan-korea",1,
"Row6337",2016,"Korea Open","korea-denmark",1,
"Row6338",2016,"Korea Open","korea-denmark",1,
"Row6339",2016,"Korea Open","korea-denmark",1,
"Row6340",2016,"Korea Open","korea-england",1,
"Row6341",2016,"Korea Open","korea-england",1,
"Row6342",2016,"Korea Open","chinesetaipei-india",1,
"Row6343",2016,"Korea Open","chinesetaipei-india",1,
"Row6344",2016,"Korea Open","chinesetaipei-india",1,
"Row6345",2016,"Korea Open","denmark-korea",1,
"Row6346",2016,"Korea Open","denmark-korea",1,
"Row6347",2016,"Korea Open","korea-china",1,
"Row6348",2016,"Korea Open","korea-china",1,
"Row6349",2016,"Korea Open","korea-china",1,
"Row6350",2016,"Korea Open","korea-china",1,
"Row6351",2016,"Korea Open","korea-hongkong",1,
"Row6352",2016,"Korea Open","korea-hongkong",1,
"Row6353",2016,"Korea Open","chinesetaipei-japan",1,
"Row6354",2016,"Korea Open","chinesetaipei-japan",1,
"Row6355",2016,"Korea Open","india-chinesetaipei",1,
"Row6356",2016,"Korea Open","india-chinesetaipei",1,
"Row6357",2016,"Korea Open","india-chinesetaipei",1,
"Row6358",2016,"Korea Open","korea-usa",1,
"Row6359",2016,"Korea Open","korea-usa",1,
"Row6360",2016,"Korea Open","japan-korea",1,
"Row6361",2016,"Korea Open","japan-korea",1,
"Row6362",2016,"Korea Open","japan-korea",1,
"Row6363",2016,"Korea Open","denmark-indonesia",1,
"Row6364",2016,"Korea Open","denmark-indonesia",1,
"Row6365",2016,"Korea Open","bulgaria-denmark",1,
"Row6366",2016,"Korea Open","bulgaria-denmark",1,
"Row6367",2016,"Korea Open","korea-hongkong",1,
"Row6368",2016,"Korea Open","korea-hongkong",1,
"Row6369",2016,"Korea Open","korea-japan",1,
"Row6370",2016,"Korea Open","korea-japan",1,
"Row6371",2016,"Korea Open","denmark-india",1,
"Row6372",2016,"Korea Open","denmark-india",1,
"Row6373",2016,"Korea Open","denmark-india",1,
"Row6374",2016,"Korea Open","china-denmark",1,
"Row6375",2016,"Korea Open","china-denmark",1,
"Row6376",2016,"Korea Open","china-korea",1,
"Row6377",2016,"Korea Open","china-korea",1,
"Row6378",2016,"Korea Open","malaysia-korea",1,
"Row6379",2016,"Korea Open","malaysia-korea",1,
"Row6380",2016,"Korea Open","malaysia-korea",1,
"Row6381",2016,"Korea Open","china-bulgaria",1,
"Row6382",2016,"Korea Open","china-bulgaria",1,
"Row6383",2016,"Korea Open","korea-chinesetaipei",1,
"Row6384",2016,"Korea Open","korea-chinesetaipei",1,
"Row6385",2016,"Korea Open","china-chinesetaipei",1,
"Row6386",2016,"Korea Open","china-chinesetaipei",1,
"Row6387",2016,"Korea Open","china-chinesetaipei",1,
"Row6388",2016,"Korea Open","china-chinesetaipei",1,
"Row6389",2016,"Korea Open","india-korea",1,
"Row6390",2016,"Korea Open","india-korea",1,
"Row6391",2016,"Korea Open","thailand-chinesetaipei",1,
"Row6392",2016,"Korea Open","thailand-chinesetaipei",1,
"Row6393",2016,"Korea Open","denmark-hongkong",1,
"Row6394",2016,"Korea Open","denmark-hongkong",1,
"Row6395",2016,"Korea Open","china-korea",1,
"Row6396",2016,"Korea Open","china-korea",1,
"Row6397",2016,"Korea Open","china-korea",1,
"Row6398",2016,"Korea Open","japan-indonesia",1,
"Row6399",2016,"Korea Open","japan-indonesia",1,
"Row6400",2016,"Korea Open","chinesetaipei-germany",1,
"Row6401",2016,"Korea Open","chinesetaipei-germany",1,
"Row6402",2016,"Korea Open","chinesetaipei-germany",1,
"Row6403",2016,"Korea Open","hongkong-india",1,
"Row6404",2016,"Korea Open","hongkong-india",1,
"Row6405",2016,"Korea Open","hongkong-india",1,
"Row6406",2016,"Korea Open","korea-france",1,
"Row6407",2016,"Korea Open","korea-france",1,
"Row6408",2016,"Korea Open","korea-france",1,
"Row6409",2016,"Korea Open","china-germany",1,
"Row6410",2016,"Korea Open","china-germany",1,
"Row6411",2016,"Korea Open","indonesia-scotland",1,
"Row6412",2016,"Korea Open","indonesia-scotland",1,
"Row6413",2016,"Korea Open","japan-korea",1,
"Row6414",2016,"Korea Open","japan-korea",1,
"Row6415",2016,"Korea Open","japan-korea",1,
"Row6416",2016,"Korea Open","china-india",1,
"Row6417",2016,"Korea Open","china-india",1,
"Row6418",2016,"Korea Open","china-india",1,
"Row6419",2016,"Korea Open","malaysia-hongkong",1,
"Row6420",2016,"Korea Open","malaysia-hongkong",1,
"Row6421",2016,"Korea Open","malaysia-hongkong",1,
"Row6422",2016,"Korea Open","china-chinesetaipei",1,
"Row6423",2016,"Korea Open","china-chinesetaipei",1,
"Row6424",2016,"Korea Open","malaysia-chinesetaipei",1,
"Row6425",2016,"Korea Open","malaysia-chinesetaipei",1,
"Row6426",2016,"Korea Open","germany-hongkong",1,
"Row6427",2016,"Korea Open","germany-hongkong",1,
"Row6428",2016,"Korea Open","japan-england",1,
"Row6429",2016,"Korea Open","japan-england",1,
"Row6430",2016,"Korea Open","korea-malaysia",1,
"Row6431",2016,"Korea Open","korea-malaysia",1,
"Row6432",2016,"Korea Open","korea-malaysia",1,
"Row6433",2016,"Korea Open","korea-denmark",1,
"Row6434",2016,"Korea Open","korea-denmark",1,
"Row6435",2016,"Korea Open","china-denmark",1,
"Row6436",2016,"Korea Open","china-denmark",1,
"Row6437",2016,"Korea Open","china-denmark",1,
"Row6438",2016,"Korea Open","hongkong-korea",1,
"Row6439",2016,"Korea Open","hongkong-korea",1,
"Row6440",2016,"Korea Open","china-thailand",1,
"Row6441",2016,"Korea Open","china-thailand",1,
"Row6442",2016,"Korea Open","japan-denmark",1,
"Row6443",2016,"Korea Open","japan-denmark",1,
"Row6444",2016,"Korea Open","denmark-chinesetaipei",1,
"Row6445",2016,"Korea Open","denmark-chinesetaipei",1,
"Row6446",2016,"Korea Open","japan-chinesetaipei",1,
"Row6447",2016,"Korea Open","japan-chinesetaipei",1,
"Row6448",2016,"Korea Open","japan-chinesetaipei",1,
"Row6449",2016,"Korea Open","malaysia-korea",1,
"Row6450",2016,"Korea Open","malaysia-korea",1,
"Row6451",2016,"Korea Open","korea-india",1,
"Row6452",2016,"Korea Open","korea-india",1,
"Row6453",2016,"Korea Open","korea-germany",1,
"Row6454",2016,"Korea Open","korea-germany",1,
"Row6455",2016,"Korea Open","denmark-china",1,
"Row6456",2016,"Korea Open","denmark-china",1,
"Row6457",2016,"Korea Open","denmark-china",1,
"Row6458",2016,"Korea Open","japan-china",1,
"Row6459",2016,"Korea Open","japan-china",1,
"Row6460",2016,"Korea Open","japan-china",1,
"Row6461",2016,"Korea Open","korea-korea",1,
"Row6462",2016,"Korea Open","korea-korea",1,
"Row6463",2016,"Korea Open","china-netherlands",1,
"Row6464",2016,"Korea Open","china-netherlands",1,
"Row6465",2016,"Korea Open","korea-denmark",1,
"Row6466",2016,"Korea Open","korea-denmark",1,
"Row6467",2016,"Korea Open","korea-denmark",1,
"Row6468",2016,"Korea Open","chinesetaipei-korea",1,
"Row6469",2016,"Korea Open","chinesetaipei-korea",1,
"Row6470",2016,"Korea Open","chinesetaipei-korea",1,
"Row6471",2016,"Korea Open","korea-england",1,
"Row6472",2016,"Korea Open","korea-england",1,
"Row6473",2016,"Korea Open","hongkong-denmark",1,
"Row6474",2016,"Korea Open","hongkong-denmark",1,
"Row6475",2016,"Korea Open","japan-chinesetaipei",1,
"Row6476",2016,"Korea Open","japan-chinesetaipei",1,
"Row6477",2016,"Korea Open","japan-chinesetaipei",1,
"Row6478",2016,"Korea Open","china-chinesetaipei",1,
"Row6479",2016,"Korea Open","china-chinesetaipei",1,
"Row6480",2016,"Korea Open","denmark-japan",1,
"Row6481",2016,"Korea Open","denmark-japan",1,
"Row6482",2016,"Korea Open","denmark-japan",1,
"Row6483",2016,"Korea Open","malaysia-england",1,
"Row6484",2016,"Korea Open","malaysia-england",1,
"Row6485",2016,"Korea Open","india-china",1,
"Row6486",2016,"Korea Open","india-china",1,
"Row6487",2016,"Korea Open","korea-denmark",1,
"Row6488",2016,"Korea Open","korea-denmark",1,
"Row6489",2016,"Korea Open","korea-korea",1,
"Row6490",2016,"Korea Open","korea-korea",1,
"Row6491",2016,"Korea Open","china-korea",1,
"Row6492",2016,"Korea Open","china-korea",1,
"Row6493",2016,"Korea Open","china-korea",1,
"Row6494",2016,"Korea Open","korea-germany",1,
"Row6495",2016,"Korea Open","korea-germany",1,
"Row6496",2016,"Korea Open","korea-germany",1,
"Row6497",2016,"Korea Open","japan-japan",1,
"Row6498",2016,"Korea Open","japan-japan",1,
"Row6499",2016,"Korea Open","china-netherlands",1,
"Row6500",2016,"Korea Open","china-netherlands",1,
"Row6501",2016,"Korea Open","china-malaysia",1,
"Row6502",2016,"Korea Open","china-malaysia",1,
"Row6503",2016,"Korea Open","china-malaysia",1,
"Row6504",2016,"Korea Open","korea-china",1,
"Row6505",2016,"Korea Open","korea-china",1,
"Row6506",2016,"Korea Open","china-malaysia",1,
"Row6507",2016,"Korea Open","china-malaysia",1,
"Row6508",2016,"Korea Open","japan-korea",1,
"Row6509",2016,"Korea Open","japan-korea",1,
"Row6510",2016,"Korea Open","china-korea",1,
"Row6511",2016,"Korea Open","china-korea",1,
"Row6512",2016,"Korea Open","korea-korea",1,
"Row6513",2016,"Korea Open","korea-korea",1,
"Row6514",2016,"Korea Open","indonesia-chinesetaipei",1,
"Row6515",2016,"Korea Open","indonesia-chinesetaipei",1,
"Row6516",2016,"Korea Open","indonesia-chinesetaipei",1,
"Row6517",2016,"Korea Open","china-japan",1,
"Row6518",2016,"Korea Open","china-japan",1,
"Row6519",2016,"Korea Open","china-japan",1,
"Row6520",2016,"Korea Open","denmark-japan",1,
"Row6521",2016,"Korea Open","denmark-japan",1,
"Row6522",2016,"Korea Open","denmark-japan",1,
"Row6523",2016,"Korea Open","china-china",1,
"Row6524",2016,"Korea Open","china-china",1,
"Row6525",2016,"Korea Open","china-china",1,
"Row6526",2016,"Korea Open","korea-japan",1,
"Row6527",2016,"Korea Open","korea-japan",1,
"Row6528",2016,"Korea Open","korea-japan",1,
"Row6529",2016,"Korea Open","korea-denmark",1,
"Row6530",2016,"Korea Open","korea-denmark",1,
"Row6531",2016,"Korea Open","korea-chinesetaipei",1,
"Row6532",2016,"Korea Open","korea-chinesetaipei",1,
"Row6533",2016,"Korea Open","malaysia-denmark",1,
"Row6534",2016,"Korea Open","malaysia-denmark",1,
"Row6535",2016,"Korea Open","malaysia-denmark",1,
"Row6536",2016,"Korea Open","korea-india",1,
"Row6537",2016,"Korea Open","korea-india",1,
"Row6538",2016,"Korea Open","malaysia-china",1,
"Row6539",2016,"Korea Open","malaysia-china",1,
"Row6540",2016,"Korea Open","japan-korea",1,
"Row6541",2016,"Korea Open","japan-korea",1,
"Row6542",2016,"Korea Open","china-bulgaria",1,
"Row6543",2016,"Korea Open","china-bulgaria",1,
"Row6544",2016,"Korea Open","china-bulgaria",1,
"Row6545",2016,"Korea Open","japan-china",1,
"Row6546",2016,"Korea Open","japan-china",1,
"Row6547",2016,"Korea Open","japan-china",1,
"Row6548",2016,"Korea Open","korea-denmark",1,
"Row6549",2016,"Korea Open","korea-denmark",1,
"Row6550",2016,"Korea Open","korea-japan",1,
"Row6551",2016,"Korea Open","korea-japan",1,
"Row6552",2016,"Korea Open","hongkong-korea",1,
"Row6553",2016,"Korea Open","hongkong-korea",1,
"Row6554",2016,"Korea Open","hongkong-korea",1,
"Row6555",2016,"Korea Open","china-japan",1,
"Row6556",2016,"Korea Open","china-japan",1,
"Row6557",2016,"Korea Open","korea-japan",1,
"Row6558",2016,"Korea Open","korea-japan",1,
"Row6559",2016,"Korea Open","hongkong-china",1,
"Row6560",2016,"Korea Open","hongkong-china",1,
"Row6561",2016,"Korea Open","china-indonesia",1,
"Row6562",2016,"Korea Open","china-indonesia",1,
"Row6563",2016,"Korea Open","china-korea",1,
"Row6564",2016,"Korea Open","china-korea",1,
"Row6565",2016,"Korea Open","korea-korea",1,
"Row6566",2016,"Korea Open","korea-korea",1,
"Row6567",2016,"Korea Open","denmark-china",1,
"Row6568",2016,"Korea Open","denmark-china",1,
"Row6569",2016,"Korea Open","china-china",1,
"Row6570",2016,"Korea Open","china-china",1,
"Row6571",2016,"Korea Open","korea-malaysia",1,
"Row6572",2016,"Korea Open","korea-malaysia",1,
"Row6573",2016,"Korea Open","korea-malaysia",1,
"Row6574",2016,"Korea Open","korea-china",1,
"Row6575",2016,"Korea Open","korea-china",1,
"Row6576",2016,"Korea Open","china-hongkong",1,
"Row6577",2016,"Korea Open","china-hongkong",1,
"Row6578",2016,"Korea Open","china-denmark",1,
"Row6579",2016,"Korea Open","china-denmark",1,
"Row6580",2016,"Korea Open","china-denmark",1,
"Row6581",2016,"Korea Open","china-malaysia",1,
"Row6582",2016,"Korea Open","china-malaysia",1,
"Row6583",2016,"Korea Open","china-malaysia",1,
"Row6584",2016,"Korea Open","korea-korea",1,
"Row6585",2016,"Korea Open","korea-korea",1,
"Row6586",2016,"Korea Open","korea-korea",1,
"Row6587",2016,"Korea Open","korea-korea",1,
"Row6588",2016,"Korea Open","korea-korea",1,
"Row6589",2016,"Korea Open","china-hongkong",1,
"Row6590",2016,"Korea Open","china-hongkong",1,
"Row6591",2016,"Korea Open","japan-japan",1,
"Row6592",2016,"Korea Open","japan-japan",1,
"Row6593",2016,"Korea Open","korea-korea",1,
"Row6594",2016,"Korea Open","korea-korea",1,
"Row6595",2016,"Korea Open","korea-china",1,
"Row6596",2016,"Korea Open","korea-china",1,
"Row6597",2016,"Korea Open","korea-china",1,
"Row6598",2016,"Korea Open","korea-china",1,
"Row6599",2016,"Korea Open","korea-china",1,
"Row6600",2016,"Korea Open","japan-korea",1,
"Row6601",2016,"Korea Open","japan-korea",1,
"Row6602",2016,"Korea Open","japan-korea",1,
"Row6603",2016,"Korea Open","china-korea",1,
"Row6604",2016,"Korea Open","china-korea",1,
"Row6605",2016,"Korea Open","china-korea",1,
"Row6606",2016,"Korea Open","korea-china",1,
"Row6607",2016,"Korea Open","korea-china",1,
"Row6608",2016,"Denmark Open","chinesetaipei-hongkong",1,
"Row6609",2016,"Denmark Open","chinesetaipei-hongkong",1,
"Row6610",2016,"Denmark Open","bulgaria-indonesia",1,
"Row6611",2016,"Denmark Open","bulgaria-indonesia",1,
"Row6612",2016,"Denmark Open","bulgaria-indonesia",1,
"Row6613",2016,"Denmark Open","denmark-denmark",1,
"Row6614",2016,"Denmark Open","denmark-denmark",1,
"Row6615",2016,"Denmark Open","japan-denmark",1,
"Row6616",2016,"Denmark Open","japan-denmark",1,
"Row6617",2016,"Denmark Open","japan-denmark",1,
"Row6618",2016,"Denmark Open","japan-czechrepublic",1,
"Row6619",2016,"Denmark Open","japan-czechrepublic",1,
"Row6620",2016,"Denmark Open","thailand-india",1,
"Row6621",2016,"Denmark Open","thailand-india",1,
"Row6622",2016,"Denmark Open","thailand-india",1,
"Row6623",2016,"Denmark Open","indonesia-germany",1,
"Row6624",2016,"Denmark Open","indonesia-germany",1,
"Row6625",2016,"Denmark Open","indonesia-germany",1,
"Row6626",2016,"Denmark Open","thailand-thailand",1,
"Row6627",2016,"Denmark Open","thailand-thailand",1,
"Row6628",2016,"Denmark Open","hongkong-denmark",1,
"Row6629",2016,"Denmark Open","hongkong-denmark",1,
"Row6630",2016,"Denmark Open","korea-indonesia",1,
"Row6631",2016,"Denmark Open","korea-indonesia",1,
"Row6632",2016,"Denmark Open","china-sweden",1,
"Row6633",2016,"Denmark Open","china-sweden",1,
"Row6634",2016,"Denmark Open","spain-denmark",1,
"Row6635",2016,"Denmark Open","spain-denmark",1,
"Row6636",2016,"Denmark Open","spain-denmark",1,
"Row6637",2016,"Denmark Open","malaysia-korea",1,
"Row6638",2016,"Denmark Open","malaysia-korea",1,
"Row6639",2016,"Denmark Open","malaysia-korea",1,
"Row6640",2016,"Denmark Open","malaysia-newzealand",1,
